Mean and standard deviations for all histograms generated 
Detector	xmean	xstd	ymean	ystd
file3_MW932	1.175317580577986	14.148152273917518	0.3858509591871482	14.148152273917518
file3_MW932	0.17654529993159968	14.148152273917518	0.5931577359651926	14.148152273917518
file3_MW932	0.6980848472446066	14.148152273917518	0.4905268560003399	14.148152273917518
Mean and standard deviations for all histograms generated 
Detector	xmean	xstd	ymean	ystd
file1_MW924	-3.5779470989587887	14.148152273917518	5.798359525776596	14.148152273917518
file1_MW924	-3.686024140524606	14.148152273917518	5.6564654816089055	14.148152273917518
file1_MW924	-3.627231879967402	14.148152273917518	5.7312750001621415	14.148152273917518
file1_MW926	-0.43308168487936033	14.148152273917518	2.901794584707576	14.148152273917518
file1_MW926	-0.008889003623448521	14.148152273917518	2.9455635298914333	14.148152273917518
file1_MW926	-0.20849941289977095	14.148152273917518	2.9454191776915084	14.148152273917518
file1_MW927	1.175317580577986	14.148152273917518	0.3858509591871482	14.148152273917518
file1_MW927	0.17654529993159968	14.148152273917518	0.5931577359651926	14.148152273917518
file1_MW927	0.6980848472446066	14.148152273917518	0.4905268560003399	14.148152273917518
file2_MW926	-3.5779470989587887	14.148152273917518	5.798359525776596	14.148152273917518
file2_MW926	-3.686024140524606	14.148152273917518	5.6564654816089055	14.148152273917518
file2_MW926	-3.627231879967402	14.148152273917518	5.7312750001621415	14.148152273917518
file2_MW927	-0.43308168487936033	14.148152273917518	2.901794584707576	14.148152273917518
file2_MW927	-0.008889003623448521	14.148152273917518	2.9455635298914333	14.148152273917518
file2_MW927	-0.20849941289977095	14.148152273917518	2.9454191776915084	14.148152273917518
file2_MW930	1.175317580577986	14.148152273917518	0.3858509591871482	14.148152273917518
file2_MW930	0.17654529993159968	14.148152273917518	0.5931577359651926	14.148152273917518
file2_MW930	0.6980848472446066	14.148152273917518	0.4905268560003399	14.148152273917518
file3_MW927	-3.5779470989587887	14.148152273917518	5.798359525776596	14.148152273917518
file3_MW927	-3.686024140524606	14.148152273917518	5.6564654816089055	14.148152273917518
file3_MW927	-3.627231879967402	14.148152273917518	5.7312750001621415	14.148152273917518
file3_MW930	-0.43308168487936033	14.148152273917518	2.901794584707576	14.148152273917518
file3_MW930	-0.008889003623448521	14.148152273917518	2.9455635298914333	14.148152273917518
file3_MW930	-0.20849941289977095	14.148152273917518	2.9454191776915084	14.148152273917518
file3_MW932	1.175317580577986	14.148152273917518	0.3858509591871482	14.148152273917518
file3_MW932	0.17654529993159968	14.148152273917518	0.5931577359651926	14.148152273917518
file3_MW932	0.6980848472446066	14.148152273917518	0.4905268560003399	14.148152273917518
Mean and standard deviations for all histograms generated 
Detector	xmean	xstd	ymean	ystd
file1_MW924	-3.5779470989587887	14.148152273917518	5.798359525776596	14.148152273917518
file1_MW924	-3.686024140524606	14.148152273917518	5.6564654816089055	14.148152273917518
file1_MW924	-3.627231879967402	14.148152273917518	5.7312750001621415	14.148152273917518
file1_MW926	-0.43308168487936033	14.148152273917518	2.901794584707576	14.148152273917518
file1_MW926	-0.008889003623448521	14.148152273917518	2.9455635298914333	14.148152273917518
file1_MW926	-0.20849941289977095	14.148152273917518	2.9454191776915084	14.148152273917518
file1_MW927	1.175317580577986	14.148152273917518	0.3858509591871482	14.148152273917518
file1_MW927	0.17654529993159968	14.148152273917518	0.5931577359651926	14.148152273917518
file1_MW927	0.6980848472446066	14.148152273917518	0.4905268560003399	14.148152273917518
file2_MW926	-3.5779470989587887	14.148152273917518	5.798359525776596	14.148152273917518
file2_MW926	-3.686024140524606	14.148152273917518	5.6564654816089055	14.148152273917518
file2_MW926	-3.627231879967402	14.148152273917518	5.7312750001621415	14.148152273917518
file2_MW927	-0.43308168487936033	14.148152273917518	2.901794584707576	14.148152273917518
file2_MW927	-0.008889003623448521	14.148152273917518	2.9455635298914333	14.148152273917518
file2_MW927	-0.20849941289977095	14.148152273917518	2.9454191776915084	14.148152273917518
file2_MW930	1.175317580577986	14.148152273917518	0.3858509591871482	14.148152273917518
file2_MW930	0.17654529993159968	14.148152273917518	0.5931577359651926	14.148152273917518
file2_MW930	0.6980848472446066	14.148152273917518	0.4905268560003399	14.148152273917518
file3_MW927	-3.5779470989587887	14.148152273917518	5.798359525776596	14.148152273917518
file3_MW927	-3.686024140524606	14.148152273917518	5.6564654816089055	14.148152273917518
file3_MW927	-3.627231879967402	14.148152273917518	5.7312750001621415	14.148152273917518
file3_MW930	-0.43308168487936033	14.148152273917518	2.901794584707576	14.148152273917518
file3_MW930	-0.008889003623448521	14.148152273917518	2.9455635298914333	14.148152273917518
file3_MW930	-0.20849941289977095	14.148152273917518	2.9454191776915084	14.148152273917518
file3_MW932	1.175317580577986	14.148152273917518	0.3858509591871482	14.148152273917518
file3_MW932	0.17654529993159968	14.148152273917518	0.5931577359651926	14.148152273917518
file3_MW932	0.6980848472446066	14.148152273917518	0.4905268560003399	14.148152273917518
Mean and standard deviations for all histograms generated 
Detector	xmean	xstd	ymean	ystd
Mean and standard deviations for all histograms generated 
Detector	xmean	xstd	ymean	ystd
Mean and standard deviations for all histograms generated 
Detector	xmean	xstd	ymean	ystd
Mean and standard deviations for all histograms generated 
Detector	xmean	xstd	ymean	ystd
Mean and standard deviations for all histograms generated 
Detector	xmean	xstd	ymean	ystd
file1_MW924	-3.5779470989587887	7.541292197797618	5.798359525776596	7.734470270181568
file1_MW924	-3.686024140524606	7.219764240490526	5.6564654816089055	8.164682212377425
file1_MW924	-3.627231879967402	7.396586888290012	5.7312750001621415	7.941008160847181
file1_MW926	-0.43308168487936033	5.196483731666775	2.901794584707576	4.907494234875766
file1_MW926	-0.008889003623448521	5.72627128266418	2.9455635298914333	5.025421875068938
file1_MW926	-0.20849941289977095	5.487303101792285	2.9454191776915084	4.835031671376693
file1_MW927	1.175317580577986	6.120069305532467	0.3858509591871482	10.270316815551755
file1_MW927	0.17654529993159968	6.07589612569566	0.5931577359651926	10.449456540180794
file1_MW927	0.6980848472446066	6.057629920409167	0.4905268560003399	10.361665471945152
file2_MW926	-3.5779470989587887	7.541292197797618	5.798359525776596	7.734470270181568
file2_MW926	-3.686024140524606	7.219764240490526	5.6564654816089055	8.164682212377425
file2_MW926	-3.627231879967402	7.396586888290012	5.7312750001621415	7.941008160847181
file2_MW927	-0.43308168487936033	5.196483731666775	2.901794584707576	4.907494234875766
file2_MW927	-0.008889003623448521	5.72627128266418	2.9455635298914333	5.025421875068938
file2_MW927	-0.20849941289977095	5.487303101792285	2.9454191776915084	4.835031671376693
file2_MW930	1.175317580577986	6.120069305532467	0.3858509591871482	10.270316815551755
file2_MW930	0.17654529993159968	6.07589612569566	0.5931577359651926	10.449456540180794
file2_MW930	0.6980848472446066	6.057629920409167	0.4905268560003399	10.361665471945152
file3_MW927	-3.5779470989587887	7.541292197797618	5.798359525776596	7.734470270181568
file3_MW927	-3.686024140524606	7.219764240490526	5.6564654816089055	8.164682212377425
file3_MW927	-3.627231879967402	7.396586888290012	5.7312750001621415	7.941008160847181
file3_MW930	-0.43308168487936033	5.196483731666775	2.901794584707576	4.907494234875766
file3_MW930	-0.008889003623448521	5.72627128266418	2.9455635298914333	5.025421875068938
file3_MW930	-0.20849941289977095	5.487303101792285	2.9454191776915084	4.835031671376693
file3_MW932	1.175317580577986	6.120069305532467	0.3858509591871482	10.270316815551755
file3_MW932	0.17654529993159968	6.07589612569566	0.5931577359651926	10.449456540180794
file3_MW932	0.6980848472446066	6.057629920409167	0.4905268560003399	10.361665471945152
Mean and standard deviations for all histograms generated 
Detector	xmean	xstd	ymean	ystd
Mean and standard deviations for all histograms generated 
Detector	xmean	xstd	ymean	ystd
Mean and standard deviations for all histograms generated 
Detector	xmean	xstd	ymean	ystd
Mean and standard deviations for all histograms generated 
Detector	xmean	xstd	ymean	ystd
file1_MW924	-3.5779470989587887	7.541292197797618	5.798359525776596	7.734470270181568
file1_MW924	-3.686024140524606	7.219764240490526	5.6564654816089055	8.164682212377425
file1_MW924	-3.627231879967402	7.396586888290012	5.7312750001621415	7.941008160847181
file1_MW926	-0.43308168487936033	5.196483731666775	2.901794584707576	4.907494234875766
file1_MW926	-0.008889003623448521	5.72627128266418	2.9455635298914333	5.025421875068938
file1_MW926	-0.20849941289977095	5.487303101792285	2.9454191776915084	4.835031671376693
file1_MW927	1.175317580577986	6.120069305532467	0.3858509591871482	10.270316815551755
file1_MW927	0.17654529993159968	6.07589612569566	0.5931577359651926	10.449456540180794
file1_MW927	0.6980848472446066	6.057629920409167	0.4905268560003399	10.361665471945152
file2_MW926	-3.5779470989587887	7.541292197797618	5.798359525776596	7.734470270181568
file2_MW926	-3.686024140524606	7.219764240490526	5.6564654816089055	8.164682212377425
file2_MW926	-3.627231879967402	7.396586888290012	5.7312750001621415	7.941008160847181
file2_MW927	-0.43308168487936033	5.196483731666775	2.901794584707576	4.907494234875766
file2_MW927	-0.008889003623448521	5.72627128266418	2.9455635298914333	5.025421875068938
file2_MW927	-0.20849941289977095	5.487303101792285	2.9454191776915084	4.835031671376693
file2_MW930	1.175317580577986	6.120069305532467	0.3858509591871482	10.270316815551755
file2_MW930	0.17654529993159968	6.07589612569566	0.5931577359651926	10.449456540180794
file2_MW930	0.6980848472446066	6.057629920409167	0.4905268560003399	10.361665471945152
file3_MW927	-3.5779470989587887	7.541292197797618	5.798359525776596	7.734470270181568
file3_MW927	-3.686024140524606	7.219764240490526	5.6564654816089055	8.164682212377425
file3_MW927	-3.627231879967402	7.396586888290012	5.7312750001621415	7.941008160847181
file3_MW930	-0.43308168487936033	5.196483731666775	2.901794584707576	4.907494234875766
file3_MW930	-0.008889003623448521	5.72627128266418	2.9455635298914333	5.025421875068938
file3_MW930	-0.20849941289977095	5.487303101792285	2.9454191776915084	4.835031671376693
file3_MW932	1.175317580577986	6.120069305532467	0.3858509591871482	10.270316815551755
file3_MW932	0.17654529993159968	6.07589612569566	0.5931577359651926	10.449456540180794
file3_MW932	0.6980848472446066	6.057629920409167	0.4905268560003399	10.361665471945152
Mean and standard deviations for all histograms generated 
Detector	xmean	xstd	ymean	ystd
file1_MW924	-3.5779470989587887	7.541292197797618	5.798359525776596	7.734470270181568
file1_MW924	-3.686024140524606	7.219764240490526	5.6564654816089055	8.164682212377425
file1_MW924	-3.627231879967402	7.396586888290012	5.7312750001621415	7.941008160847181
file1_MW926	-0.43308168487936033	5.196483731666775	2.901794584707576	4.907494234875766
file1_MW926	-0.008889003623448521	5.72627128266418	2.9455635298914333	5.025421875068938
file1_MW926	-0.20849941289977095	5.487303101792285	2.9454191776915084	4.835031671376693
file1_MW927	1.175317580577986	6.120069305532467	0.3858509591871482	10.270316815551755
file1_MW927	0.17654529993159968	6.07589612569566	0.5931577359651926	10.449456540180794
file1_MW927	0.6980848472446066	6.057629920409167	0.4905268560003399	10.361665471945152
file2_MW926	-3.5779470989587887	7.541292197797618	5.798359525776596	7.734470270181568
file2_MW926	-3.686024140524606	7.219764240490526	5.6564654816089055	8.164682212377425
file2_MW926	-3.627231879967402	7.396586888290012	5.7312750001621415	7.941008160847181
file2_MW927	-0.43308168487936033	5.196483731666775	2.901794584707576	4.907494234875766
file2_MW927	-0.008889003623448521	5.72627128266418	2.9455635298914333	5.025421875068938
file2_MW927	-0.20849941289977095	5.487303101792285	2.9454191776915084	4.835031671376693
file2_MW930	1.175317580577986	6.120069305532467	0.3858509591871482	10.270316815551755
file2_MW930	0.17654529993159968	6.07589612569566	0.5931577359651926	10.449456540180794
file2_MW930	0.6980848472446066	6.057629920409167	0.4905268560003399	10.361665471945152
file3_MW927	-3.5779470989587887	7.541292197797618	5.798359525776596	7.734470270181568
file3_MW927	-3.686024140524606	7.219764240490526	5.6564654816089055	8.164682212377425
file3_MW927	-3.627231879967402	7.396586888290012	5.7312750001621415	7.941008160847181
file3_MW930	-0.43308168487936033	5.196483731666775	2.901794584707576	4.907494234875766
file3_MW930	-0.008889003623448521	5.72627128266418	2.9455635298914333	5.025421875068938
file3_MW930	-0.20849941289977095	5.487303101792285	2.9454191776915084	4.835031671376693
file3_MW932	1.175317580577986	6.120069305532467	0.3858509591871482	10.270316815551755
file3_MW932	0.17654529993159968	6.07589612569566	0.5931577359651926	10.449456540180794
file3_MW932	0.6980848472446066	6.057629920409167	0.4905268560003399	10.361665471945152
Mean and standard deviations for all histograms generated 
Detector	xmean	xstd	ymean	ystd
file1_MW924	-3.5779470989587887	7.541283279926565	5.798359525776596	7.734442209083357
file1_MW924	-3.686024140524606	7.219801770590098	5.6564654816089055	8.164735378984203
file1_MW924	-3.627231879967402	7.396584699374283	5.7312750001621415	7.941069441772113
file1_MW926	-0.43308168487936033	5.196517638839306	2.901794584707576	4.907638809887318
file1_MW926	-0.008889003623448521	5.726133077187589	2.9455635298914333	5.025413454168775
file1_MW926	-0.20849941289977095	5.487332406346425	2.9454191776915084	4.834945337589122
file1_MW927	1.175317580577986	6.120118558106554	0.3858509591871482	10.270320026088251
file1_MW927	0.17654529993159968	6.075733508442921	0.5931577359651926	10.44942020137576
file1_MW927	0.6980848472446066	6.0575761382219815	0.4905268560003399	10.361666408923744
file2_MW926	-3.5779470989587887	7.541283279926565	5.798359525776596	7.734442209083357
file2_MW926	-3.686024140524606	7.219801770590098	5.6564654816089055	8.164735378984203
file2_MW926	-3.627231879967402	7.396584699374283	5.7312750001621415	7.941069441772113
file2_MW927	-0.43308168487936033	5.196517638839306	2.901794584707576	4.907638809887318
file2_MW927	-0.008889003623448521	5.726133077187589	2.9455635298914333	5.025413454168775
file2_MW927	-0.20849941289977095	5.487332406346425	2.9454191776915084	4.834945337589122
file2_MW930	1.175317580577986	6.120118558106554	0.3858509591871482	10.270320026088251
file2_MW930	0.17654529993159968	6.075733508442921	0.5931577359651926	10.44942020137576
file2_MW930	0.6980848472446066	6.0575761382219815	0.4905268560003399	10.361666408923744
file3_MW927	-3.5779470989587887	7.541283279926565	5.798359525776596	7.734442209083357
file3_MW927	-3.686024140524606	7.219801770590098	5.6564654816089055	8.164735378984203
file3_MW927	-3.627231879967402	7.396584699374283	5.7312750001621415	7.941069441772113
file3_MW930	-0.43308168487936033	5.196517638839306	2.901794584707576	4.907638809887318
file3_MW930	-0.008889003623448521	5.726133077187589	2.9455635298914333	5.025413454168775
file3_MW930	-0.20849941289977095	5.487332406346425	2.9454191776915084	4.834945337589122
file3_MW932	1.175317580577986	6.120118558106554	0.3858509591871482	10.270320026088251
file3_MW932	0.17654529993159968	6.075733508442921	0.5931577359651926	10.44942020137576
file3_MW932	0.6980848472446066	6.0575761382219815	0.4905268560003399	10.361666408923744
Mean and standard deviations for all histograms generated 
Detector	xmean	xstd	ymean	ystd
file1_MW924	-3.5779470989587887	7.541283279926565	5.798359525776596	7.734442209083357
file1_MW924	-3.686024140524606	7.219801770590098	5.6564654816089055	8.164735378984203
file1_MW924	-3.627231879967402	7.396584699374283	5.7312750001621415	7.941069441772113
file1_MW926	-0.43308168487936033	5.196517638839306	2.901794584707576	4.907638809887318
file1_MW926	-0.008889003623448521	5.726133077187589	2.9455635298914333	5.025413454168775
file1_MW926	-0.20849941289977095	5.487332406346425	2.9454191776915084	4.834945337589122
file1_MW927	1.175317580577986	6.120118558106554	0.3858509591871482	10.270320026088251
file1_MW927	0.17654529993159968	6.075733508442921	0.5931577359651926	10.44942020137576
file1_MW927	0.6980848472446066	6.0575761382219815	0.4905268560003399	10.361666408923744
file2_MW926	-3.5779470989587887	7.541283279926565	5.798359525776596	7.734442209083357
file2_MW926	-3.686024140524606	7.219801770590098	5.6564654816089055	8.164735378984203
file2_MW926	-3.627231879967402	7.396584699374283	5.7312750001621415	7.941069441772113
file2_MW927	-0.43308168487936033	5.196517638839306	2.901794584707576	4.907638809887318
file2_MW927	-0.008889003623448521	5.726133077187589	2.9455635298914333	5.025413454168775
file2_MW927	-0.20849941289977095	5.487332406346425	2.9454191776915084	4.834945337589122
file2_MW930	1.175317580577986	6.120118558106554	0.3858509591871482	10.270320026088251
file2_MW930	0.17654529993159968	6.075733508442921	0.5931577359651926	10.44942020137576
file2_MW930	0.6980848472446066	6.0575761382219815	0.4905268560003399	10.361666408923744
file3_MW927	-3.5779470989587887	7.541283279926565	5.798359525776596	7.734442209083357
file3_MW927	-3.686024140524606	7.219801770590098	5.6564654816089055	8.164735378984203
file3_MW927	-3.627231879967402	7.396584699374283	5.7312750001621415	7.941069441772113
file3_MW930	-0.43308168487936033	5.196517638839306	2.901794584707576	4.907638809887318
file3_MW930	-0.008889003623448521	5.726133077187589	2.9455635298914333	5.025413454168775
file3_MW930	-0.20849941289977095	5.487332406346425	2.9454191776915084	4.834945337589122
file3_MW932	1.175317580577986	6.120118558106554	0.3858509591871482	10.270320026088251
file3_MW932	0.17654529993159968	6.075733508442921	0.5931577359651926	10.44942020137576
file3_MW932	0.6980848472446066	6.0575761382219815	0.4905268560003399	10.361666408923744
Mean and standard deviations for all histograms generated 
Detector	xmean	xstd	ymean	ystd
file1_MW924	-3.5779470989587887	2.7128523327197733	5.798359525776596	1.8454969310614115
file1_MW924	-3.686024140524606	2.6909660971402993	5.6564654816089055	1.899520632776469
file1_MW924	-3.627231879967402	2.702296741182619	5.7312750001621415	1.8706321442553784
file1_MW926	-0.43308168487936033	2.6548701041922693	2.901794584707576	2.3823825862865915
file1_MW926	-0.008889003623448521	2.9059177021010067	2.9455635298914333	2.387404665594745
file1_MW926	-0.20849941289977095	2.6678426890972076	2.9454191776915084	2.386247449209257
file1_MW927	1.175317580577986	2.9523618147087505	0.3858509591871482	9.6670456002555
file1_MW927	0.17654529993159968	2.80918182032518	0.5931577359651926	10.09601293050769
file1_MW927	0.6980848472446066	3.074952348380956	0.4905268560003399	9.77416488591275
file2_MW926	-3.5779470989587887	2.7128523327197733	5.798359525776596	1.8454969310614115
file2_MW926	-3.686024140524606	2.6909660971402993	5.6564654816089055	1.899520632776469
file2_MW926	-3.627231879967402	2.702296741182619	5.7312750001621415	1.8706321442553784
file2_MW927	-0.43308168487936033	2.6548701041922693	2.901794584707576	2.3823825862865915
file2_MW927	-0.008889003623448521	2.9059177021010067	2.9455635298914333	2.387404665594745
file2_MW927	-0.20849941289977095	2.6678426890972076	2.9454191776915084	2.386247449209257
file2_MW930	1.175317580577986	2.9523618147087505	0.3858509591871482	9.6670456002555
file2_MW930	0.17654529993159968	2.80918182032518	0.5931577359651926	10.09601293050769
file2_MW930	0.6980848472446066	3.074952348380956	0.4905268560003399	9.77416488591275
file3_MW927	-3.5779470989587887	2.7128523327197733	5.798359525776596	1.8454969310614115
file3_MW927	-3.686024140524606	2.6909660971402993	5.6564654816089055	1.899520632776469
file3_MW927	-3.627231879967402	2.702296741182619	5.7312750001621415	1.8706321442553784
file3_MW930	-0.43308168487936033	2.6548701041922693	2.901794584707576	2.3823825862865915
file3_MW930	-0.008889003623448521	2.9059177021010067	2.9455635298914333	2.387404665594745
file3_MW930	-0.20849941289977095	2.6678426890972076	2.9454191776915084	2.386247449209257
file3_MW932	1.175317580577986	2.9523618147087505	0.3858509591871482	9.6670456002555
file3_MW932	0.17654529993159968	2.80918182032518	0.5931577359651926	10.09601293050769
file3_MW932	0.6980848472446066	3.074952348380956	0.4905268560003399	9.77416488591275
Mean and standard deviations for all histograms generated 
Detector	xmean	xstd	ymean	ystd
file1_MW924	-4.5652929350732725	2.805030861715673	7.04012444680556	1.6581080275662337
file1_MW924	-4.525786769900962	2.7906222385563955	7.0392592191127115	1.654539397841813
file1_MW924	-4.547033512148374	2.7984494117800085	7.039720358861643	1.656442950626861
file1_MW926	-0.5996973013854352	2.790439035750287	3.2454645541651512	2.465640382981396
file1_MW926	-0.23770358571188377	3.052310847485003	3.1986354216152666	2.485612321210347
file1_MW926	-0.4119811861869103	2.8238896696293407	3.221503259941903	2.4736377730765073
file1_MW927	1.4811732005985365	3.141212612182089	0.35035857880077087	9.812036523000815
file1_MW927	0.19982218088690906	3.0212540993085986	0.40665216118389025	10.198665473930546
file1_MW927	0.9062000357987006	3.2585277869598936	0.4706797169299204	9.916298323417521
file2_MW926	-4.5652929350732725	2.805030861715673	7.04012444680556	1.6581080275662337
file2_MW926	-4.525786769900962	2.7906222385563955	7.0392592191127115	1.654539397841813
file2_MW926	-4.547033512148374	2.7984494117800085	7.039720358861643	1.656442950626861
file2_MW927	-0.5996973013854352	2.790439035750287	3.2454645541651512	2.465640382981396
file2_MW927	-0.23770358571188377	3.052310847485003	3.1986354216152666	2.485612321210347
file2_MW927	-0.4119811861869103	2.8238896696293407	3.221503259941903	2.4736377730765073
file2_MW930	1.4811732005985365	3.141212612182089	0.35035857880077087	9.812036523000815
file2_MW930	0.19982218088690906	3.0212540993085986	0.40665216118389025	10.198665473930546
file2_MW930	0.9062000357987006	3.2585277869598936	0.4706797169299204	9.916298323417521
file3_MW927	-4.5652929350732725	2.805030861715673	7.04012444680556	1.6581080275662337
file3_MW927	-4.525786769900962	2.7906222385563955	7.0392592191127115	1.654539397841813
file3_MW927	-4.547033512148374	2.7984494117800085	7.039720358861643	1.656442950626861
file3_MW930	-0.5996973013854352	2.790439035750287	3.2454645541651512	2.465640382981396
file3_MW930	-0.23770358571188377	3.052310847485003	3.1986354216152666	2.485612321210347
file3_MW930	-0.4119811861869103	2.8238896696293407	3.221503259941903	2.4736377730765073
file3_MW932	1.4811732005985365	3.141212612182089	0.35035857880077087	9.812036523000815
file3_MW932	0.19982218088690906	3.0212540993085986	0.40665216118389025	10.198665473930546
file3_MW932	0.9062000357987006	3.2585277869598936	0.4706797169299204	9.916298323417521
Mean and standard deviations for all histograms generated 
Detector	xmean	xstd	ymean	ystd
file1_MW924	-3.5779470989587887	2.7128523327197733	5.798359525776596	1.8454969310614115
file1_MW924	-3.686024140524606	2.6909660971402993	5.6564654816089055	1.899520632776469
file1_MW924	-3.627231879967402	2.702296741182619	5.7312750001621415	1.8706321442553784
file1_MW926	-0.43308168487936033	2.6548701041922693	2.901794584707576	2.3823825862865915
file1_MW926	-0.008889003623448521	2.9059177021010067	2.9455635298914333	2.387404665594745
file1_MW926	-0.20849941289977095	2.6678426890972076	2.9454191776915084	2.386247449209257
file1_MW927	1.175317580577986	2.9523618147087505	0.3858509591871482	9.6670456002555
file1_MW927	0.17654529993159968	2.80918182032518	0.5931577359651926	10.09601293050769
file1_MW927	0.6980848472446066	3.074952348380956	0.4905268560003399	9.77416488591275
file2_MW926	-3.5779470989587887	2.7128523327197733	5.798359525776596	1.8454969310614115
file2_MW926	-3.686024140524606	2.6909660971402993	5.6564654816089055	1.899520632776469
file2_MW926	-3.627231879967402	2.702296741182619	5.7312750001621415	1.8706321442553784
file2_MW927	-0.43308168487936033	2.6548701041922693	2.901794584707576	2.3823825862865915
file2_MW927	-0.008889003623448521	2.9059177021010067	2.9455635298914333	2.387404665594745
file2_MW927	-0.20849941289977095	2.6678426890972076	2.9454191776915084	2.386247449209257
file2_MW930	1.175317580577986	2.9523618147087505	0.3858509591871482	9.6670456002555
file2_MW930	0.17654529993159968	2.80918182032518	0.5931577359651926	10.09601293050769
file2_MW930	0.6980848472446066	3.074952348380956	0.4905268560003399	9.77416488591275
file3_MW927	-3.5779470989587887	2.7128523327197733	5.798359525776596	1.8454969310614115
file3_MW927	-3.686024140524606	2.6909660971402993	5.6564654816089055	1.899520632776469
file3_MW927	-3.627231879967402	2.702296741182619	5.7312750001621415	1.8706321442553784
file3_MW930	-0.43308168487936033	2.6548701041922693	2.901794584707576	2.3823825862865915
file3_MW930	-0.008889003623448521	2.9059177021010067	2.9455635298914333	2.387404665594745
file3_MW930	-0.20849941289977095	2.6678426890972076	2.9454191776915084	2.386247449209257
file3_MW932	1.175317580577986	2.9523618147087505	0.3858509591871482	9.6670456002555
file3_MW932	0.17654529993159968	2.80918182032518	0.5931577359651926	10.09601293050769
file3_MW932	0.6980848472446066	3.074952348380956	0.4905268560003399	9.77416488591275
